#options: 1918x956 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=30 lookahead_threads=7 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=800 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=900 vbv_bufsize=1600 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:651 out:652 type:b dur:2 cpbdur:2 q:25.83 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:656 out:653 type:P dur:2 cpbdur:2 q:24.98 aq:15.14 tex:14643 mv:293 misc:1736 imb:16 pmb:296 smb:6888 d:s ref:0 ;
in:654 out:654 type:B dur:2 cpbdur:2 q:25.43 aq:22.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:653 out:655 type:b dur:2 cpbdur:2 q:25.73 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:655 out:656 type:b dur:2 cpbdur:2 q:25.73 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:660 out:657 type:P dur:2 cpbdur:2 q:25.17 aq:14.84 tex:13338 mv:251 misc:1699 imb:10 pmb:302 smb:6888 d:s ref:0 ;
in:658 out:658 type:B dur:2 cpbdur:2 q:25.59 aq:22.00 tex:1 mv:8 misc:383 imb:0 pmb:2 smb:7198 d:s ref:0 ;
in:657 out:659 type:b dur:2 cpbdur:2 q:25.92 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:659 out:660 type:b dur:2 cpbdur:2 q:25.92 aq:24.00 tex:2 mv:6 misc:368 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:664 out:661 type:P dur:2 cpbdur:2 q:24.85 aq:14.25 tex:13476 mv:237 misc:1671 imb:10 pmb:253 smb:6937 d:s ref:0 ;
in:662 out:662 type:B dur:2 cpbdur:2 q:25.57 aq:22.00 tex:2 mv:7 misc:383 imb:0 pmb:2 smb:7198 d:s ref:0 ;
in:661 out:663 type:b dur:2 cpbdur:2 q:25.90 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:663 out:664 type:b dur:2 cpbdur:2 q:25.90 aq:24.00 tex:1 mv:7 misc:360 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:668 out:665 type:P dur:2 cpbdur:2 q:24.70 aq:13.92 tex:15641 mv:296 misc:1855 imb:15 pmb:315 smb:6870 d:s ref:0 ;
in:666 out:666 type:B dur:2 cpbdur:2 q:25.22 aq:22.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:665 out:667 type:b dur:2 cpbdur:2 q:25.55 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:667 out:668 type:b dur:2 cpbdur:2 q:25.55 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:672 out:669 type:P dur:2 cpbdur:2 q:24.61 aq:13.85 tex:11537 mv:582 misc:1905 imb:71 pmb:291 smb:6838 d:s ref:0 ;
in:670 out:670 type:B dur:2 cpbdur:2 q:25.04 aq:22.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:669 out:671 type:b dur:2 cpbdur:2 q:25.31 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:671 out:672 type:b dur:2 cpbdur:2 q:25.31 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:676 out:673 type:P dur:2 cpbdur:2 q:24.51 aq:13.39 tex:13860 mv:245 misc:1679 imb:10 pmb:284 smb:6906 d:s ref:0 ;
in:674 out:674 type:B dur:2 cpbdur:2 q:24.98 aq:22.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:673 out:675 type:b dur:2 cpbdur:2 q:25.30 aq:24.00 tex:9 mv:4 misc:363 imb:0 pmb:1 smb:7199 d:s ref:0 ;
in:675 out:676 type:b dur:2 cpbdur:2 q:25.30 aq:24.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:680 out:677 type:P dur:2 cpbdur:2 q:24.37 aq:13.61 tex:15126 mv:232 misc:1874 imb:8 pmb:347 smb:6845 d:s ref:0 ;
in:678 out:678 type:B dur:2 cpbdur:2 q:24.86 aq:21.00 tex:2 mv:9 misc:381 imb:0 pmb:2 smb:7198 d:s ref:0 ;
in:677 out:679 type:b dur:2 cpbdur:2 q:25.19 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:s ref:0 ;
in:679 out:680 type:b dur:2 cpbdur:2 q:25.19 aq:23.00 tex:2 mv:8 misc:366 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:684 out:681 type:P dur:2 cpbdur:2 q:24.58 aq:13.98 tex:17274 mv:243 misc:1339 imb:12 pmb:218 smb:6970 d:s ref:0 ;
in:682 out:682 type:B dur:2 cpbdur:2 q:25.09 aq:21.00 tex:9 mv:4 misc:379 imb:0 pmb:1 smb:7199 d:s ref:0 ;
in:681 out:683 type:b dur:2 cpbdur:2 q:25.50 aq:23.00 tex:10 mv:4 misc:362 imb:0 pmb:1 smb:7199 d:- ref:0 ;
in:683 out:684 type:b dur:2 cpbdur:2 q:25.50 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:688 out:685 type:P dur:2 cpbdur:2 q:24.19 aq:13.38 tex:12347 mv:269 misc:1656 imb:15 pmb:251 smb:6934 d:- ref:0 ;
in:686 out:686 type:B dur:2 cpbdur:2 q:25.08 aq:19.14 tex:23 mv:4 misc:381 imb:0 pmb:1 smb:7199 d:- ref:0 ;
in:685 out:687 type:b dur:2 cpbdur:2 q:25.49 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:687 out:688 type:b dur:2 cpbdur:2 q:25.49 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:692 out:689 type:P dur:2 cpbdur:2 q:24.03 aq:13.91 tex:16158 mv:292 misc:1886 imb:13 pmb:316 smb:6871 d:- ref:0 ;
in:690 out:690 type:B dur:2 cpbdur:2 q:24.53 aq:21.00 tex:2 mv:7 misc:383 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:689 out:691 type:b dur:2 cpbdur:2 q:24.83 aq:23.00 tex:1 mv:8 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:691 out:692 type:b dur:2 cpbdur:2 q:24.83 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:696 out:693 type:P dur:2 cpbdur:2 q:24.24 aq:14.13 tex:16146 mv:221 misc:1793 imb:9 pmb:301 smb:6890 d:- ref:0 ;
in:694 out:694 type:B dur:2 cpbdur:2 q:24.66 aq:22.30 tex:16 mv:11 misc:389 imb:0 pmb:3 smb:7197 d:- ref:0 ;
in:693 out:695 type:b dur:2 cpbdur:2 q:24.98 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:695 out:696 type:b dur:2 cpbdur:2 q:24.98 aq:23.00 tex:2 mv:7 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:700 out:697 type:P dur:2 cpbdur:2 q:24.13 aq:13.56 tex:16411 mv:570 misc:1995 imb:48 pmb:335 smb:6817 d:- ref:0 ;
in:698 out:698 type:B dur:2 cpbdur:2 q:24.59 aq:21.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:697 out:699 type:b dur:2 cpbdur:2 q:24.89 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:699 out:700 type:b dur:2 cpbdur:2 q:24.89 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:704 out:701 type:P dur:2 cpbdur:2 q:23.72 aq:14.14 tex:15455 mv:227 misc:1926 imb:9 pmb:319 smb:6872 d:- ref:0 ;
in:702 out:702 type:B dur:2 cpbdur:2 q:24.46 aq:21.00 tex:2 mv:7 misc:383 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:701 out:703 type:b dur:2 cpbdur:2 q:24.76 aq:23.00 tex:2 mv:7 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:703 out:704 type:b dur:2 cpbdur:2 q:24.76 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:708 out:705 type:P dur:2 cpbdur:2 q:23.72 aq:14.47 tex:16291 mv:451 misc:2130 imb:37 pmb:380 smb:6783 d:- ref:0 ;
in:706 out:706 type:B dur:2 cpbdur:2 q:24.15 aq:4.94 tex:314 mv:24 misc:422 imb:0 pmb:13 smb:7187 d:- ref:0 ;
in:705 out:707 type:b dur:2 cpbdur:2 q:24.46 aq:23.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:707 out:708 type:b dur:2 cpbdur:2 q:24.46 aq:5.99 tex:317 mv:25 misc:402 imb:0 pmb:13 smb:7187 d:- ref:0 ;
in:712 out:709 type:P dur:2 cpbdur:2 q:23.60 aq:14.02 tex:16587 mv:406 misc:2151 imb:29 pmb:394 smb:6777 d:- ref:0 ;
in:710 out:710 type:B dur:2 cpbdur:2 q:24.07 aq:4.94 tex:328 mv:35 misc:437 imb:0 pmb:16 smb:7184 d:- ref:0 ;
in:709 out:711 type:b dur:2 cpbdur:2 q:24.37 aq:5.99 tex:327 mv:24 misc:409 imb:0 pmb:14 smb:7186 d:- ref:0 ;
in:711 out:712 type:b dur:2 cpbdur:2 q:24.36 aq:22.00 tex:2 mv:7 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:716 out:713 type:P dur:2 cpbdur:2 q:23.56 aq:14.65 tex:13253 mv:220 misc:1735 imb:8 pmb:292 smb:6900 d:- ref:0 ;
in:714 out:714 type:B dur:2 cpbdur:2 q:24.03 aq:20.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:713 out:715 type:b dur:2 cpbdur:2 q:24.35 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:715 out:716 type:b dur:2 cpbdur:2 q:24.35 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:720 out:717 type:P dur:2 cpbdur:2 q:23.21 aq:13.69 tex:15113 mv:280 misc:1863 imb:12 pmb:350 smb:6838 d:- ref:0 ;
in:718 out:718 type:B dur:2 cpbdur:2 q:23.93 aq:20.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:717 out:719 type:b dur:2 cpbdur:2 q:24.27 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:719 out:720 type:b dur:2 cpbdur:2 q:24.27 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:724 out:721 type:P dur:2 cpbdur:2 q:23.10 aq:13.73 tex:14670 mv:347 misc:1783 imb:23 pmb:301 smb:6876 d:- ref:0 ;
in:722 out:722 type:B dur:2 cpbdur:2 q:23.59 aq:20.00 tex:3 mv:8 misc:381 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:721 out:723 type:b dur:2 cpbdur:2 q:23.96 aq:22.00 tex:1 mv:8 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:723 out:724 type:b dur:2 cpbdur:2 q:23.96 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:728 out:725 type:P dur:2 cpbdur:2 q:22.98 aq:14.53 tex:17062 mv:196 misc:1758 imb:6 pmb:285 smb:6909 d:- ref:0 ;
in:726 out:726 type:B dur:2 cpbdur:2 q:23.59 aq:20.00 tex:2 mv:8 misc:382 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:725 out:727 type:b dur:2 cpbdur:2 q:23.98 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:727 out:728 type:b dur:2 cpbdur:2 q:23.98 aq:22.00 tex:2 mv:7 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:732 out:729 type:P dur:2 cpbdur:2 q:22.81 aq:14.77 tex:14280 mv:187 misc:1669 imb:6 pmb:266 smb:6928 d:- ref:0 ;
in:730 out:730 type:B dur:2 cpbdur:2 q:23.31 aq:20.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:729 out:731 type:b dur:2 cpbdur:2 q:23.63 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:731 out:732 type:b dur:2 cpbdur:2 q:23.63 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:736 out:733 type:P dur:2 cpbdur:2 q:23.06 aq:14.90 tex:17534 mv:194 misc:1592 imb:7 pmb:271 smb:6922 d:- ref:0 ;
in:734 out:734 type:B dur:2 cpbdur:2 q:23.50 aq:20.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:733 out:735 type:b dur:2 cpbdur:2 q:23.79 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:735 out:736 type:b dur:2 cpbdur:2 q:23.79 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:740 out:737 type:P dur:2 cpbdur:2 q:22.65 aq:14.25 tex:12577 mv:230 misc:1513 imb:14 pmb:224 smb:6962 d:- ref:0 ;
in:738 out:738 type:B dur:2 cpbdur:2 q:23.41 aq:20.00 tex:0 mv:0 misc:368 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:737 out:739 type:b dur:2 cpbdur:2 q:23.73 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:739 out:740 type:b dur:2 cpbdur:2 q:23.73 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:744 out:741 type:P dur:2 cpbdur:2 q:22.34 aq:13.67 tex:13317 mv:596 misc:1527 imb:86 pmb:199 smb:6915 d:- ref:0 ;
in:742 out:742 type:B dur:2 cpbdur:2 q:23.03 aq:20.00 tex:15 mv:12 misc:389 imb:0 pmb:3 smb:7197 d:- ref:0 ;
in:741 out:743 type:b dur:2 cpbdur:2 q:23.37 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:743 out:744 type:b dur:2 cpbdur:2 q:23.37 aq:22.00 tex:2 mv:7 misc:367 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:748 out:745 type:P dur:2 cpbdur:2 q:22.47 aq:14.22 tex:15151 mv:373 misc:1668 imb:29 pmb:239 smb:6932 d:- ref:0 ;
in:746 out:746 type:B dur:2 cpbdur:2 q:22.95 aq:16.29 tex:46 mv:7 misc:387 imb:0 pmb:2 smb:7198 d:- ref:0 ;
in:745 out:747 type:b dur:2 cpbdur:2 q:23.30 aq:22.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:747 out:748 type:b dur:2 cpbdur:2 q:23.30 aq:21.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:749 out:749 type:P dur:2 cpbdur:2 q:19.10 aq:8.40 tex:824 mv:285 misc:675 imb:46 pmb:11 smb:7143 d:- ref:0 ;
in:750 out:750 type:I dur:2 cpbdur:2 q:29.82 aq:17.24 tex:986324 mv:83503 misc:285 imb:7200 pmb:0 smb:0 d:- ref:;
in:754 out:751 type:P dur:2 cpbdur:2 q:33.03 aq:26.93 tex:5342 mv:114 misc:960 imb:3 pmb:120 smb:7077 d:- ref:0 ;
in:752 out:752 type:B dur:2 cpbdur:2 q:33.35 aq:33.00 tex:0 mv:0 misc:360 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:751 out:753 type:b dur:2 cpbdur:2 q:33.66 aq:35.00 tex:0 mv:0 misc:360 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:753 out:754 type:b dur:2 cpbdur:2 q:33.66 aq:35.00 tex:0 mv:0 misc:360 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:758 out:755 type:P dur:2 cpbdur:2 q:32.88 aq:19.06 tex:797 mv:64 misc:587 imb:1 pmb:32 smb:7167 d:- ref:0 ;
in:756 out:756 type:B dur:2 cpbdur:2 q:33.41 aq:17.84 tex:36 mv:5 misc:375 imb:0 pmb:1 smb:7199 d:- ref:0 ;
in:755 out:757 type:b dur:2 cpbdur:2 q:33.72 aq:35.00 tex:0 mv:0 misc:360 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:757 out:758 type:b dur:2 cpbdur:2 q:33.72 aq:18.95 tex:32 mv:5 misc:371 imb:0 pmb:1 smb:7199 d:- ref:0 ;
in:760 out:759 type:P dur:2 cpbdur:2 q:45.06 aq:38.24 tex:462899 mv:18147 misc:1354 imb:2879 pmb:785 smb:3536 d:- ref:0 ;
in:759 out:760 type:b dur:2 cpbdur:2 q:50.60 aq:45.07 tex:233 mv:680 misc:3319 imb:9 pmb:1515 smb:5676 d:s ref:0 ;
in:761 out:761 type:P dur:2 cpbdur:2 q:46.91 aq:39.70 tex:16009 mv:1266 misc:1981 imb:146 pmb:367 smb:6687 d:- ref:0 ;
in:762 out:762 type:P dur:2 cpbdur:2 q:46.42 aq:39.64 tex:18777 mv:773 misc:2274 imb:38 pmb:447 smb:6715 d:- ref:0 ;
in:763 out:763 type:P dur:2 cpbdur:2 q:45.79 aq:38.20 tex:16266 mv:1258 misc:2028 imb:54 pmb:395 smb:6751 d:- ref:0 ;
in:764 out:764 type:P dur:2 cpbdur:2 q:44.81 aq:37.19 tex:18950 mv:1152 misc:2098 imb:99 pmb:431 smb:6670 d:- ref:0 ;
in:765 out:765 type:P dur:2 cpbdur:2 q:44.65 aq:37.01 tex:17046 mv:566 misc:2004 imb:15 pmb:391 smb:6794 d:- ref:0 ;
in:767 out:766 type:P dur:2 cpbdur:2 q:44.03 aq:36.23 tex:20387 mv:1376 misc:2325 imb:97 pmb:448 smb:6655 d:- ref:0 ;
in:766 out:767 type:b dur:2 cpbdur:2 q:45.03 aq:32.12 tex:16 mv:8 misc:368 imb:0 pmb:2 smb:7198 d:t ref:0 ;
in:769 out:768 type:P dur:2 cpbdur:2 q:43.89 aq:34.80 tex:28311 mv:1350 misc:2539 imb:66 pmb:553 smb:6581 d:- ref:0 ;
in:768 out:769 type:b dur:2 cpbdur:2 q:44.69 aq:28.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:t ref:0 ;
in:772 out:770 type:P dur:2 cpbdur:2 q:43.46 aq:34.14 tex:22876 mv:1159 misc:2173 imb:56 pmb:445 smb:6699 d:- ref:0 ;
in:770 out:771 type:B dur:2 cpbdur:2 q:44.31 aq:24.00 tex:6 mv:50 misc:440 imb:0 pmb:16 smb:7184 d:s ref:0 ;
in:771 out:772 type:b dur:2 cpbdur:2 q:44.59 aq:25.00 tex:2 mv:39 misc:391 imb:0 pmb:5 smb:7195 d:- ref:0 ;
in:774 out:773 type:P dur:2 cpbdur:2 q:43.43 aq:34.41 tex:17965 mv:1246 misc:1989 imb:94 pmb:380 smb:6726 d:- ref:0 ;
in:773 out:774 type:b dur:2 cpbdur:2 q:43.96 aq:25.00 tex:1 mv:3 misc:364 imb:0 pmb:1 smb:7199 d:t ref:0 ;
in:778 out:775 type:P dur:2 cpbdur:2 q:43.76 aq:36.14 tex:17414 mv:617 misc:1617 imb:10 pmb:337 smb:6853 d:- ref:0 ;
in:776 out:776 type:B dur:2 cpbdur:2 q:44.40 aq:25.97 tex:38 mv:184 misc:458 imb:0 pmb:42 smb:7158 d:s ref:0 ;
in:775 out:777 type:b dur:2 cpbdur:2 q:44.75 aq:25.00 tex:17 mv:183 misc:432 imb:0 pmb:39 smb:7161 d:s ref:0 ;
in:777 out:778 type:b dur:2 cpbdur:2 q:44.75 aq:25.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:782 out:779 type:P dur:2 cpbdur:2 q:43.87 aq:30.00 tex:4915 mv:473 misc:860 imb:4 pmb:126 smb:7070 d:- ref:0 ;
in:780 out:780 type:B dur:2 cpbdur:2 q:44.91 aq:26.00 tex:1 mv:2 misc:381 imb:0 pmb:1 smb:7199 d:t ref:0 ;
in:779 out:781 type:b dur:2 cpbdur:2 q:45.27 aq:26.00 tex:1 mv:2 misc:365 imb:0 pmb:1 smb:7199 d:t ref:0 ;
in:781 out:782 type:b dur:2 cpbdur:2 q:45.33 aq:30.00 tex:2 mv:57 misc:397 imb:0 pmb:8 smb:7192 d:- ref:0 ;
in:786 out:783 type:P dur:2 cpbdur:2 q:45.57 aq:38.31 tex:8702 mv:702 misc:988 imb:23 pmb:174 smb:7003 d:- ref:0 ;
in:784 out:784 type:B dur:2 cpbdur:2 q:46.43 aq:33.46 tex:82 mv:34 misc:396 imb:0 pmb:5 smb:7195 d:t ref:0 ;
in:783 out:785 type:b dur:2 cpbdur:2 q:46.76 aq:32.00 tex:2 mv:56 misc:390 imb:0 pmb:7 smb:7193 d:s ref:0 ;
in:785 out:786 type:b dur:2 cpbdur:2 q:46.76 aq:32.00 tex:0 mv:0 misc:352 imb:0 pmb:0 smb:7200 d:- ref:0 ;
in:790 out:787 type:P dur:2 cpbdur:2 q:46.42 aq:38.27 tex:4609 mv:388 misc:643 imb:1 pmb:102 smb:7097 d:- ref:0 ;
in:788 out:788 type:B dur:2 cpbdur:2 q:46.87 aq:30.00 tex:0 mv:15 misc:377 imb:0 pmb:1 smb:7199 d:t ref:0 ;
in:787 out:789 type:b dur:2 cpbdur:2 q:47.29 aq:32.00 tex:0 mv:3 misc:357 imb:0 pmb:1 smb:7199 d:t ref:0 ;
in:789 out:790 type:b dur:2 cpbdur:2 q:47.30 aq:32.00 tex:3 mv:55 misc:398 imb:0 pmb:8 smb:7192 d:- ref:0 ;
in:794 out:791 type:P dur:2 cpbdur:2 q:48.70 aq:39.84 tex:258 mv:340 misc:474 imb:3 pmb:51 smb:7146 d:s ref:0 ;
in:792 out:792 type:B dur:2 cpbdur:2 q:49.14 aq:40.00 tex:3 mv:138 misc:451 imb:0 pmb:18 smb:7182 d:t ref:0 ;
in:791 out:793 type:b dur:2 cpbdur:2 q:49.49 aq:37.00 tex:3 mv:68 misc:409 imb:0 pmb:10 smb:7190 d:s ref:0 ;
in:793 out:794 type:b dur:2 cpbdur:2 q:49.65 aq:46.00 tex:3 mv:108 misc:425 imb:0 pmb:14 smb:7186 d:- ref:0 ;
in:798 out:795 type:P dur:2 cpbdur:2 q:45.14 aq:38.10 tex:17221 mv:847 misc:1324 imb:39 pmb:285 smb:6876 d:s ref:0 ;
in:796 out:796 type:B dur:2 cpbdur:2 q:48.63 aq:48.06 tex:218 mv:90 misc:460 imb:0 pmb:18 smb:7182 d:s ref:0 ;
in:795 out:797 type:b dur:2 cpbdur:2 q:48.66 aq:49.79 tex:189 mv:155 misc:448 imb:0 pmb:23 smb:7177 d:s ref:0 ;
in:797 out:798 type:b dur:2 cpbdur:2 q:48.60 aq:48.56 tex:119 mv:74 misc:431 imb:0 pmb:14 smb:7186 d:- ref:0 ;
in:802 out:799 type:P dur:2 cpbdur:2 q:43.69 aq:35.66 tex:32162 mv:1565 misc:2049 imb:128 pmb:456 smb:6616 d:s ref:0 ;
in:800 out:800 type:B dur:2 cpbdur:2 q:45.93 aq:48.13 tex:166 mv:371 misc:479 imb:0 pmb:52 smb:7148 d:t ref:0 ;
in:799 out:801 type:b dur:2 cpbdur:2 q:46.22 aq:49.47 tex:118 mv:24 misc:386 imb:0 pmb:4 smb:7196 d:s ref:0 ;
in:801 out:802 type:b dur:2 cpbdur:2 q:46.04 aq:49.43 tex:142 mv:132 misc:454 imb:0 pmb:26 smb:7174 d:- ref:0 ;
in:805 out:803 type:P dur:2 cpbdur:2 q:42.65 aq:33.66 tex:29642 mv:1430 misc:2080 imb:113 pmb:421 smb:6666 d:s ref:0 ;
in:803 out:804 type:B dur:2 cpbdur:2 q:44.27 aq:49.80 tex:160 mv:324 misc:484 imb:1 pmb:49 smb:7150 d:t ref:0 ;
in:804 out:805 type:b dur:2 cpbdur:2 q:44.60 aq:49.93 tex:126 mv:189 misc:461 imb:0 pmb:44 smb:7156 d:- ref:0 ;
in:809 out:806 type:P dur:2 cpbdur:2 q:42.23 aq:35.30 tex:31536 mv:1378 misc:2214 imb:63 pmb:549 smb:6588 d:s ref:0 ;
in:807 out:807 type:B dur:2 cpbdur:2 q:43.41 aq:34.93 tex:216 mv:367 misc:473 imb:1 pmb:53 smb:7146 d:t ref:0 ;
in:806 out:808 type:b dur:2 cpbdur:2 q:43.72 aq:49.10 tex:83 mv:258 misc:459 imb:0 pmb:46 smb:7154 d:t ref:0 ;
in:808 out:809 type:b dur:2 cpbdur:2 q:43.71 aq:40.00 tex:8 mv:178 misc:446 imb:0 pmb:40 smb:7160 d:- ref:0 ;
in:813 out:810 type:P dur:2 cpbdur:2 q:40.99 aq:34.09 tex:25439 mv:1008 misc:1897 imb:39 pmb:427 smb:6734 d:s ref:0 ;
in:811 out:811 type:B dur:2 cpbdur:2 q:42.62 aq:37.86 tex:142 mv:201 misc:497 imb:0 pmb:57 smb:7143 d:t ref:0 ;
in:810 out:812 type:b dur:2 cpbdur:2 q:43.05 aq:39.00 tex:1 mv:20 misc:403 imb:0 pmb:8 smb:7192 d:s ref:0 ;
in:812 out:813 type:b dur:2 cpbdur:2 q:42.86 aq:38.00 tex:0 mv:3 misc:365 imb:0 pmb:1 smb:7199 d:- ref:0 ;
in:814 out:814 type:P dur:2 cpbdur:2 q:40.93 aq:30.64 tex:27270 mv:1300 misc:2094 imb:110 pmb:430 smb:6660 d:t ref:0 ;
in:815 out:815 type:P dur:2 cpbdur:2 q:39.96 aq:31.58 tex:20491 mv:1431 misc:2102 imb:86 pmb:424 smb:6690 d:s ref:0 ;
in:817 out:816 type:P dur:2 cpbdur:2 q:40.24 aq:26.16 tex:28250 mv:1114 misc:1132 imb:56 pmb:289 smb:6855 d:s ref:0 ;
in:816 out:817 type:b dur:2 cpbdur:2 q:40.91 aq:40.71 tex:160 mv:53 misc:467 imb:0 pmb:45 smb:7155 d:s ref:0 ;
in:819 out:818 type:P dur:2 cpbdur:2 q:38.64 aq:26.50 tex:19104 mv:1896 misc:2128 imb:134 pmb:342 smb:6724 d:s ref:0 ;
in:818 out:819 type:b dur:2 cpbdur:2 q:40.69 aq:40.63 tex:208 mv:191 misc:441 imb:0 pmb:50 smb:7150 d:s ref:0 ;
